,PREDATOR,PREY
656,Carcharhinus_falciformis,Equetus_punctatus
657,Carcharhinus_falciformis,Odontoscion_dentex
658,Carcharhinus_falciformis,Pareques_acuminatus
659,Carcharhinus_falciformis,Euthynnus_alletteratus
660,Carcharhinus_falciformis,Scomberomorus_cavalla
661,Carcharhinus_falciformis,Scomberomorus_regalis
662,Carcharhinus_falciformis,Scorpaena_brasiliensis
663,Carcharhinus_falciformis,Scorpaena_grandicornis
664,Carcharhinus_falciformis,Scorpaena_plumieri
665,Carcharhinus_falciformis,Alphestes_afer
666,Carcharhinus_falciformis,Cephalopholis_cruentata
667,Carcharhinus_falciformis,Cephalopholis_fulva
668,Carcharhinus_falciformis,Epinephelus_adscensionis
669,Carcharhinus_falciformis,Epinephelus_guttatus
670,Carcharhinus_falciformis,Epinephelus_itajara
671,Carcharhinus_falciformis,Epinephelus_striatus
672,Carcharhinus_falciformis,Mycteroperca_bonaci
673,Carcharhinus_falciformis,Mycteroperca_tigris
674,Carcharhinus_falciformis,Mycteroperca_venenosa
675,Carcharhinus_falciformis,Paranthias_furcifer
676,Carcharhinus_falciformis,Serranus_tigrinus
677,Carcharhinus_falciformis,Calamus_bajonado
678,Carcharhinus_falciformis,Calamus_calamus
679,Carcharhinus_falciformis,Calamus_pennatula
680,Carcharhinus_falciformis,Diplodus_argenteus_caudimacula
681,Carcharhinus_falciformis,Sphyraena_barracuda
682,Carcharhinus_falciformis,Sphyraena_borealis
683,Carcharhinus_falciformis,Sphyrna_tiburo
684,Carcharhinus_falciformis,Synodus_foetens
685,Carcharhinus_falciformis,Synodus_intermedius
686,Carcharhinus_falciformis,Synodus_synodus
687,Carcharhinus_falciformis,Mustelus_canis
688,Carcharhinus_leucas,Detritus
689,Carcharhinus_leucas,Shrimps
690,Carcharhinus_leucas,Crabs
691,Carcharhinus_leucas,Echinoids
692,Carcharhinus_leucas,Carcharhinus_acronotus
693,Carcharhinus_leucas,Carcharhinus_limbatus
694,Carcharhinus_leucas,Carcharhinus_perezi
695,Carcharhinus_leucas,Negaprion_brevirostris
696,Carcharhinus_leucas,Rhizoprionodon_porosus
697,Carcharhinus_leucas,Dasyatis_americana
698,Carcharhinus_leucas,Ogcocephalus_nasutus
699,Carcharhinus_leucas,Euthynnus_alletteratus
700,Carcharhinus_leucas,Scomberomorus_cavalla
701,Carcharhinus_leucas,Scomberomorus_regalis
702,Carcharhinus_leucas,Sphyrna_tiburo
703,Carcharhinus_leucas,Mustelus_canis
704,Carcharhinus_limbatus,Squids
705,Carcharhinus_limbatus,Hypoatherina_harringtonensis
706,Carcharhinus_limbatus,Atherinomorus_stipes
707,Carcharhinus_limbatus,Oligoplites_saurus
708,Carcharhinus_limbatus,Harengula_clupeola
709,Carcharhinus_limbatus,Harengula_humeralis
710,Carcharhinus_limbatus,Jenkinsia_lamprotaenia
711,Carcharhinus_limbatus,Opisthonema_oglinum
712,Carcharhinus_limbatus,Dasyatis_americana
713,Carcharhinus_limbatus,Inermia_vittata
714,Carcharhinus_limbatus,Anchoa_hepsetus
715,Carcharhinus_limbatus,Anocha_lyolepis
716,Carcharhinus_limbatus,Haemulon_carbonarium
717,Carcharhinus_limbatus,Haemulon_chrysargyreum
718,Carcharhinus_limbatus,Haemulon_flavolineatum
719,Carcharhinus_limbatus,Hemiramphus_balao
720,Carcharhinus_limbatus,Hemiramphus_brasiliensis
721,Carcharhinus_limbatus,Ogcocephalus_nasutus
722,Carcharhinus_limbatus,Scorpaenodes_caribbaeus
723,Carcharhinus_limbatus,Hypoplectrus_nigricans
724,Carcharhinus_longimanus,Detritus
725,Carcharhinus_longimanus,Squids
726,Carcharhinus_longimanus,Crabs
727,Carcharhinus_longimanus,Sea_Turtles
728,Carcharhinus_longimanus,Carangoides_bartholomaei
729,Carcharhinus_longimanus,Carangoides_latus
730,Carcharhinus_longimanus,Carangoides_ruber
731,Carcharhinus_longimanus,Parablennius_marmoreus
732,Carcharhinus_longimanus,Oligoplites_saurus
733,Carcharhinus_longimanus,Selar_crumenophthalmus
734,Carcharhinus_longimanus,Seriola_dumerili
735,Carcharhinus_longimanus,Trachinotus_falcatus
736,Carcharhinus_longimanus,Trachinotus_goodei
737,Carcharhinus_longimanus,Euthynnus_alletteratus
738,Carcharhinus_longimanus,Scomberomorus_cavalla
739,Carcharhinus_longimanus,Scomberomorus_regalis
740,Carcharhinus_perezi,Acanthurus_bahianus
741,Carcharhinus_perezi,Acanthurus_chirugus
742,Carcharhinus_perezi,Acanthurus_coeruleus
743,Carcharhinus_perezi,Antennarius_multiocellatus
744,Carcharhinus_perezi,Antennarius_striatus
745,Carcharhinus_perezi,Phaeoptyx_conklini
746,Carcharhinus_perezi,Phaeoptyx_maculatus
747,Carcharhinus_perezi,Hypoatherina_harringtonensis
748,Carcharhinus_perezi,Atherinomorus_stipes
749,Carcharhinus_perezi,Aulostomus_maculatus
750,Carcharhinus_perezi,Balistes_vetula
751,Carcharhinus_perezi,Canthidermis_sufflamen
752,Carcharhinus_perezi,Melichthys_niger
753,Carcharhinus_perezi,Platybelone_argalus_argalus
754,Carcharhinus_perezi,Strongylura_timucu
755,Carcharhinus_perezi,Tylosurus_acus_acus
756,Carcharhinus_perezi,Tylosurus_crocodilus_crocodilus
757,Carcharhinus_perezi,Entomacrodus_nigricans
758,Carcharhinus_perezi,Ophioblennius_atlanticus
759,Carcharhinus_perezi,Parablennius_marmoreus
760,Carcharhinus_perezi,Scartella_cristata
761,Carcharhinus_perezi,Bothus_lunatus
762,Carcharhinus_perezi,Bothus_ocellatus
763,Carcharhinus_perezi,Carangoides_bartholomaei
764,Carcharhinus_perezi,Carangoides_latus
765,Carcharhinus_perezi,Carangoides_ruber
766,Carcharhinus_perezi,Parablennius_marmoreus
767,Carcharhinus_perezi,Oligoplites_saurus
768,Carcharhinus_perezi,Selar_crumenophthalmus
769,Carcharhinus_perezi,Seriola_dumerili
770,Carcharhinus_perezi,Trachinotus_falcatus
771,Carcharhinus_perezi,Trachinotus_goodei
772,Carcharhinus_perezi,Carcharhinus_acronotus
773,Carcharhinus_perezi,Negaprion_brevirostris
774,Carcharhinus_perezi,Rhizoprionodon_porosus
775,Carcharhinus_perezi,Holacanthus_ciliaris
776,Carcharhinus_perezi,Chaetodon_capistratus
777,Carcharhinus_perezi,Chaetodon_sedentarius
778,Carcharhinus_perezi,Chaetodon_striatus
779,Carcharhinus_perezi,Amblycirrhitus_pinos
780,Carcharhinus_perezi,Labrisomus_guppyi_
781,Carcharhinus_perezi,Labrisomus_nuchipinnis
782,Carcharhinus_perezi,Harengula_clupeola
783,Carcharhinus_perezi,Harengula_humeralis
784,Carcharhinus_perezi,Jenkinsia_lamprotaenia
785,Carcharhinus_perezi,Opisthonema_oglinum
786,Carcharhinus_perezi,Heteroconger_longissimus
787,Carcharhinus_perezi,Dactylopterus_volitans
788,Carcharhinus_perezi,Chilomycterus_antennatus
789,Carcharhinus_perezi,Diodon_holocanthus
790,Carcharhinus_perezi,Diodon_hysterix
791,Carcharhinus_perezi,Inermia_vittata
792,Carcharhinus_perezi,Anchoa_hepsetus
793,Carcharhinus_perezi,Anocha_lyolepis
794,Carcharhinus_perezi,Chaetodipterus_faber
795,Carcharhinus_perezi,Fistularia_tabacaria
796,Carcharhinus_perezi,Eucinostomus_argenteus
797,Carcharhinus_perezi,Gerres_cinereus
798,Carcharhinus_perezi,Coryphopterus_glaucofraenum
799,Carcharhinus_perezi,Gnatholepis_thompsoni
800,Carcharhinus_perezi,Elacatinus_evelynae
801,Carcharhinus_perezi,Gramma_loreto
802,Carcharhinus_perezi,Gramma_melacara
803,Carcharhinus_perezi,Rypticus_saponaceus
804,Carcharhinus_perezi,Anisotremus_surinamensis
805,Carcharhinus_perezi,Anisotremus_virginicus
806,Carcharhinus_perezi,Haemulon_album
807,Carcharhinus_perezi,Haemulon_aurolineatum
808,Carcharhinus_perezi,Haemulon_carbonarium
809,Carcharhinus_perezi,Haemulon_chrysargyreum
810,Carcharhinus_perezi,Haemulon_flavolineatum
811,Carcharhinus_perezi,Haemulon_macrostomum
812,Carcharhinus_perezi,Haemulon_parrai
813,Carcharhinus_perezi,Haemulon_plumieri
814,Carcharhinus_perezi,Haemulon_sciurus
815,Carcharhinus_perezi,Hemiramphus_balao
816,Carcharhinus_perezi,Hemiramphus_brasiliensis
817,Carcharhinus_perezi,Holocentrus_ascensionis
818,Carcharhinus_perezi,Holocentrus_coruscus
819,Carcharhinus_perezi,Neoniphon_marianus
820,Carcharhinus_perezi,Holocentrus_rufus
821,Carcharhinus_perezi,Sargocentron_vexillarium
822,Carcharhinus_perezi,Myripristis_jacobus
823,Carcharhinus_perezi,Kyphosus_incisor
824,Carcharhinus_perezi,Kyphosus_sectarix
825,Carcharhinus_perezi,Bodianus_rufus
826,Carcharhinus_perezi,Clepticus_parrae_
827,Carcharhinus_perezi,Halichoeres_bivittatus
828,Carcharhinus_perezi,Halichoeres_garnoti
829,Carcharhinus_perezi,Halichoeres_maculipinna
830,Carcharhinus_perezi,Halichoeres_poeyi
831,Carcharhinus_perezi,Halichoeres_radiatus
832,Carcharhinus_perezi,Xyrichtys_novacula
833,Carcharhinus_perezi,Xyrichtys_splendens
834,Carcharhinus_perezi,Lachnolaimus_maximus
835,Carcharhinus_perezi,Thalassoma_bifasciatum
836,Carcharhinus_perezi,Lutjanus_analis
837,Carcharhinus_perezi,Lutjanus_apodus
838,Carcharhinus_perezi,Lutjanus_cyanopterus
839,Carcharhinus_perezi,Lutjanus_griseus
840,Carcharhinus_perezi,Lutjanus_jocu
841,Carcharhinus_perezi,Lutjanus_mahagoni
842,Carcharhinus_perezi,Lutjanus_synagris
843,Carcharhinus_perezi,Ocyurus_chrysurus
844,Carcharhinus_perezi,Malacanthus_plumieri
845,Carcharhinus_perezi,Aluterus_schoepfii
846,Carcharhinus_perezi,Aluterus_scripta
847,Carcharhinus_perezi,Cantherhines_macrocerus_
848,Carcharhinus_perezi,Cantherhines_pullus
849,Carcharhinus_perezi,Monacanthus_ciliatus
850,Carcharhinus_perezi,Mugil_curema
851,Carcharhinus_perezi,Mulloidichthys_martinicus
852,Carcharhinus_perezi,Pseudupeneus_maculatus
853,Carcharhinus_perezi,Echidna_catenata
854,Carcharhinus_perezi,Gymnothorax_moringa
855,Carcharhinus_perezi,Gymnothorax_vicinus
856,Carcharhinus_perezi,Ogcocephalus_nasutus
857,Carcharhinus_perezi,Myrichthys_breviceps
858,Carcharhinus_perezi,Myrichthys_ocellatus
859,Carcharhinus_perezi,Ophichthus_ophis
860,Carcharhinus_perezi,Opistognathus_aurifrons
861,Carcharhinus_perezi,Opistognathus_maxillosus
862,Carcharhinus_perezi,Opistognathus_whitehurstii
863,Carcharhinus_perezi,Acanthostracion_polygonius
864,Carcharhinus_perezi,Acanthostracion_quadricomis
865,Carcharhinus_perezi,Lactophrys_trigonus
866,Carcharhinus_perezi,Lactophrys_bicaudalis
867,Carcharhinus_perezi,Lactophrys_triqueter
868,Carcharhinus_perezi,Pempheris_schomburki
869,Carcharhinus_perezi,Centropyge_argi
870,Carcharhinus_perezi,Holacanthus_ciliaris
871,Carcharhinus_perezi,Holacanthus_tricolor
872,Carcharhinus_perezi,Pomacanthus_arcuatus
873,Carcharhinus_perezi,Pomacanthus_paru
874,Carcharhinus_perezi,Abudefduf_saxatilis
875,Carcharhinus_perezi,Abudefduf_tauru
876,Carcharhinus_perezi,Chromis_cyanea
877,Carcharhinus_perezi,Chromis_multilineata
878,Carcharhinus_perezi,Microspathodon_chrysurus
879,Carcharhinus_perezi,Stegastes_fuscus
880,Carcharhinus_perezi,Stegastes_leucostictus
881,Carcharhinus_perezi,Stegastes_planifrons
882,Carcharhinus_perezi,Stegastes_variabillis
883,Carcharhinus_perezi,Priacanthus_arenatus
884,Carcharhinus_perezi,Heteropriacanthus_cruentatus
885,Carcharhinus_perezi,Scarus_coelestinus
886,Carcharhinus_perezi,Scarus_iserti
887,Carcharhinus_perezi,Scarus_guacamaia
888,Carcharhinus_perezi,Scarus_taeniopterus
889,Carcharhinus_perezi,Scarus_vetula
890,Carcharhinus_perezi,Sparisoma_aurofrenatum
891,Carcharhinus_perezi,Sparisoma_chrysopterum
892,Carcharhinus_perezi,Sparisoma_radians
893,Carcharhinus_perezi,Sparisoma_rubripinne
894,Carcharhinus_perezi,Sparisoma_viride
895,Carcharhinus_perezi,Equetus_lanceolatus
896,Carcharhinus_perezi,Equetus_punctatus
897,Carcharhinus_perezi,Odontoscion_dentex
898,Carcharhinus_perezi,Pareques_acuminatus
899,Carcharhinus_perezi,Euthynnus_alletteratus
900,Carcharhinus_perezi,Scomberomorus_cavalla
901,Carcharhinus_perezi,Scomberomorus_regalis
902,Carcharhinus_perezi,Scorpaena_brasiliensis
903,Carcharhinus_perezi,Scorpaena_grandicornis
904,Carcharhinus_perezi,Scorpaena_inermis
905,Carcharhinus_perezi,Scorpaena_plumieri
906,Carcharhinus_perezi,Scorpaenodes_caribbaeus
907,Carcharhinus_perezi,Alphestes_afer
908,Carcharhinus_perezi,Cephalopholis_cruentata
909,Carcharhinus_perezi,Cephalopholis_fulva
910,Carcharhinus_perezi,Epinephelus_adscensionis
911,Carcharhinus_perezi,Epinephelus_guttatus
912,Carcharhinus_perezi,Epinephelus_striatus
913,Carcharhinus_perezi,Hypoplectrus_aberrans
914,Carcharhinus_perezi,Hypoplectrus_chlorurus
915,Carcharhinus_perezi,Hypoplectrus_nigricans
916,Carcharhinus_perezi,Hypoplectrus_puella
917,Carcharhinus_perezi,Mycteroperca_bonaci
918,Carcharhinus_perezi,Mycteroperca_tigris
919,Carcharhinus_perezi,Mycteroperca_venenosa
920,Carcharhinus_perezi,Paranthias_furcifer
921,Carcharhinus_perezi,Serranus_tigrinus
922,Carcharhinus_perezi,Archosargus_rhomboidalis
923,Carcharhinus_perezi,Calamus_bajonado
924,Carcharhinus_perezi,Calamus_calamus
925,Carcharhinus_perezi,Calamus_pennatula
926,Carcharhinus_perezi,Diplodus_argenteus_caudimacula
927,Carcharhinus_perezi,Sphyraena_barracuda
928,Carcharhinus_perezi,Sphyraena_borealis
929,Carcharhinus_perezi,Sphyrna_tiburo
930,Carcharhinus_perezi,Synodus_foetens
931,Carcharhinus_perezi,Synodus_intermedius
932,Carcharhinus_perezi,Synodus_synodus
933,Carcharhinus_perezi,Canthigaster_rostrata
934,Carcharhinus_perezi,Sphoeroides_spengleri
935,Carcharhinus_perezi,Mustelus_canis
936,Galeocerdo_cuvier,Detritus
937,Galeocerdo_cuvier,Gastropoda
938,Galeocerdo_cuvier,Squids
939,Galeocerdo_cuvier,Crabs
940,Galeocerdo_cuvier,Sea_Turtles
941,Galeocerdo_cuvier,Sea_Birds
942,Galeocerdo_cuvier,Acanthurus_bahianus
943,Galeocerdo_cuvier,Acanthurus_chirugus
944,Galeocerdo_cuvier,Acanthurus_coeruleus
945,Galeocerdo_cuvier,Aulostomus_maculatus
946,Galeocerdo_cuvier,Balistes_vetula
947,Galeocerdo_cuvier,Canthidermis_sufflamen
948,Galeocerdo_cuvier,Melichthys_niger
949,Galeocerdo_cuvier,Platybelone_argalus_argalus
950,Galeocerdo_cuvier,Strongylura_timucu
951,Galeocerdo_cuvier,Tylosurus_acus_acus
952,Galeocerdo_cuvier,Tylosurus_crocodilus_crocodilus
953,Galeocerdo_cuvier,Bothus_lunatus
954,Galeocerdo_cuvier,Bothus_ocellatus
955,Galeocerdo_cuvier,Carangoides_bartholomaei
956,Galeocerdo_cuvier,Carangoides_latus
957,Galeocerdo_cuvier,Carangoides_ruber
958,Galeocerdo_cuvier,Parablennius_marmoreus
959,Galeocerdo_cuvier,Oligoplites_saurus
960,Galeocerdo_cuvier,Selar_crumenophthalmus
961,Galeocerdo_cuvier,Seriola_dumerili
962,Galeocerdo_cuvier,Trachinotus_falcatus
963,Galeocerdo_cuvier,Trachinotus_goodei
964,Galeocerdo_cuvier,Carcharhinus_acronotus
965,Galeocerdo_cuvier,Carcharhinus_falciformis
966,Galeocerdo_cuvier,Carcharhinus_leucas
967,Galeocerdo_cuvier,Carcharhinus_limbatus
968,Galeocerdo_cuvier,Carcharhinus_longimanus
969,Galeocerdo_cuvier,Carcharhinus_perezi
970,Galeocerdo_cuvier,Negaprion_brevirostris
971,Galeocerdo_cuvier,Rhizoprionodon_porosus
972,Galeocerdo_cuvier,Chaetodon_capistratus
973,Galeocerdo_cuvier,Chaetodon_sedentarius
974,Galeocerdo_cuvier,Chaetodon_striatus
975,Galeocerdo_cuvier,Harengula_clupeola
976,Galeocerdo_cuvier,Harengula_humeralis
977,Galeocerdo_cuvier,Opisthonema_oglinum
978,Galeocerdo_cuvier,Heteroconger_longissimus
979,Galeocerdo_cuvier,Dactylopterus_volitans
980,Galeocerdo_cuvier,Dasyatis_americana
981,Galeocerdo_cuvier,Chilomycterus_antennatus
982,Galeocerdo_cuvier,Diodon_holocanthus
983,Galeocerdo_cuvier,Diodon_hysterix
984,Galeocerdo_cuvier,Inermia_vittata
985,Galeocerdo_cuvier,Chaetodipterus_faber
986,Galeocerdo_cuvier,Fistularia_tabacaria
987,Galeocerdo_cuvier,Eucinostomus_argenteus
988,Galeocerdo_cuvier,Gerres_cinereus
989,Galeocerdo_cuvier,Ginglymostoma_cirratum
990,Galeocerdo_cuvier,Rypticus_saponaceus
991,Galeocerdo_cuvier,Anisotremus_surinamensis
992,Galeocerdo_cuvier,Anisotremus_virginicus
993,Galeocerdo_cuvier,Haemulon_album
994,Galeocerdo_cuvier,Haemulon_aurolineatum
995,Galeocerdo_cuvier,Haemulon_carbonarium
996,Galeocerdo_cuvier,Haemulon_chrysargyreum
997,Galeocerdo_cuvier,Haemulon_flavolineatum
998,Galeocerdo_cuvier,Haemulon_macrostomum
999,Galeocerdo_cuvier,Haemulon_parrai
1000,Galeocerdo_cuvier,Haemulon_plumieri
1001,Galeocerdo_cuvier,Haemulon_sciurus
1002,Galeocerdo_cuvier,Hemiramphus_balao
1003,Galeocerdo_cuvier,Hemiramphus_brasiliensis
1004,Galeocerdo_cuvier,Holocentrus_ascensionis
1005,Galeocerdo_cuvier,Neoniphon_marianus
1006,Galeocerdo_cuvier,Holocentrus_rufus
1007,Galeocerdo_cuvier,Sargocentron_vexillarium
1008,Galeocerdo_cuvier,Myripristis_jacobus
1009,Galeocerdo_cuvier,Kyphosus_incisor
1010,Galeocerdo_cuvier,Kyphosus_sectarix
1011,Galeocerdo_cuvier,Bodianus_rufus
1012,Galeocerdo_cuvier,Clepticus_parrae_
1013,Galeocerdo_cuvier,Halichoeres_bivittatus
1014,Galeocerdo_cuvier,Halichoeres_garnoti
1015,Galeocerdo_cuvier,Halichoeres_poeyi
1016,Galeocerdo_cuvier,Halichoeres_radiatus
1017,Galeocerdo_cuvier,Xyrichtys_novacula
1018,Galeocerdo_cuvier,Lachnolaimus_maximus
1019,Galeocerdo_cuvier,Lutjanus_analis
1020,Galeocerdo_cuvier,Lutjanus_apodus
1021,Galeocerdo_cuvier,Lutjanus_cyanopterus
1022,Galeocerdo_cuvier,Lutjanus_griseus
1023,Galeocerdo_cuvier,Lutjanus_jocu
1024,Galeocerdo_cuvier,Lutjanus_mahagoni
1025,Galeocerdo_cuvier,Lutjanus_synagris
1026,Galeocerdo_cuvier,Ocyurus_chrysurus
1027,Galeocerdo_cuvier,Malacanthus_plumieri
1028,Galeocerdo_cuvier,Megalops_atlanticus
1029,Galeocerdo_cuvier,Aluterus_schoepfii
1030,Galeocerdo_cuvier,Aluterus_scripta
1031,Galeocerdo_cuvier,Cantherhines_macrocerus_
1032,Galeocerdo_cuvier,Cantherhines_pullus
1033,Galeocerdo_cuvier,Monacanthus_ciliatus
1034,Galeocerdo_cuvier,Mugil_curema
1035,Galeocerdo_cuvier,Mulloidichthys_martinicus
1036,Galeocerdo_cuvier,Pseudupeneus_maculatus
1037,Galeocerdo_cuvier,Echidna_catenata
1038,Galeocerdo_cuvier,Gymnothorax_moringa
1039,Galeocerdo_cuvier,Gymnothorax_vicinus
1040,Galeocerdo_cuvier,Aetobatus_narinari
1041,Galeocerdo_cuvier,Ogcocephalus_nasutus
1042,Galeocerdo_cuvier,Myrichthys_breviceps
1043,Galeocerdo_cuvier,Myrichthys_ocellatus
1044,Galeocerdo_cuvier,Ophichthus_ophis
1045,Galeocerdo_cuvier,Acanthostracion_polygonius
1046,Galeocerdo_cuvier,Acanthostracion_quadricomis
1047,Galeocerdo_cuvier,Lactophrys_trigonus
1048,Galeocerdo_cuvier,Lactophrys_bicaudalis
1049,Galeocerdo_cuvier,Lactophrys_triqueter
1050,Galeocerdo_cuvier,Pempheris_schomburki
1051,Galeocerdo_cuvier,Holacanthus_ciliaris
1052,Galeocerdo_cuvier,Holacanthus_tricolor
1053,Galeocerdo_cuvier,Pomacanthus_arcuatus
1054,Galeocerdo_cuvier,Pomacanthus_paru
1055,Galeocerdo_cuvier,Abudefduf_saxatilis
1056,Galeocerdo_cuvier,Abudefduf_tauru
1057,Galeocerdo_cuvier,Chromis_multilineata
1058,Galeocerdo_cuvier,Microspathodon_chrysurus
1059,Galeocerdo_cuvier,Stegastes_fuscus
1060,Galeocerdo_cuvier,Priacanthus_arenatus
1061,Galeocerdo_cuvier,Heteropriacanthus_cruentatus
1062,Galeocerdo_cuvier,Scarus_coelestinus
1063,Galeocerdo_cuvier,Scarus_iserti
1064,Galeocerdo_cuvier,Scarus_guacamaia
1065,Galeocerdo_cuvier,Scarus_taeniopterus
1066,Galeocerdo_cuvier,Scarus_vetula
1067,Galeocerdo_cuvier,Sparisoma_aurofrenatum
1068,Galeocerdo_cuvier,Sparisoma_chrysopterum
1069,Galeocerdo_cuvier,Sparisoma_radians
1070,Galeocerdo_cuvier,Sparisoma_rubripinne
1071,Galeocerdo_cuvier,Sparisoma_viride
1072,Galeocerdo_cuvier,Equetus_lanceolatus
1073,Galeocerdo_cuvier,Equetus_punctatus
1074,Galeocerdo_cuvier,Odontoscion_dentex
1075,Galeocerdo_cuvier,Pareques_acuminatus
1076,Galeocerdo_cuvier,Euthynnus_alletteratus
1077,Galeocerdo_cuvier,Scomberomorus_cavalla
1078,Galeocerdo_cuvier,Scomberomorus_regalis
1079,Galeocerdo_cuvier,Scorpaena_brasiliensis
1080,Galeocerdo_cuvier,Scorpaena_grandicornis
1081,Galeocerdo_cuvier,Scorpaena_plumieri
1082,Galeocerdo_cuvier,Alphestes_afer
1083,Galeocerdo_cuvier,Cephalopholis_cruentata
1084,Galeocerdo_cuvier,Cephalopholis_fulva
1085,Galeocerdo_cuvier,Epinephelus_adscensionis
1086,Galeocerdo_cuvier,Epinephelus_guttatus
1087,Galeocerdo_cuvier,Epinephelus_itajara
1088,Galeocerdo_cuvier,Epinephelus_striatus
1089,Galeocerdo_cuvier,Mycteroperca_bonaci
1090,Galeocerdo_cuvier,Mycteroperca_tigris
1091,Galeocerdo_cuvier,Mycteroperca_venenosa
1092,Galeocerdo_cuvier,Paranthias_furcifer
1093,Galeocerdo_cuvier,Archosargus_rhomboidalis
1094,Galeocerdo_cuvier,Calamus_bajonado
1095,Galeocerdo_cuvier,Calamus_calamus
1096,Galeocerdo_cuvier,Calamus_pennatula
1097,Galeocerdo_cuvier,Diplodus_argenteus_caudimacula
1098,Galeocerdo_cuvier,Sphyraena_barracuda
1099,Galeocerdo_cuvier,Sphyraena_borealis
1100,Galeocerdo_cuvier,Sphyrna_lewini
1101,Galeocerdo_cuvier,Sphyrna_tiburo
1102,Galeocerdo_cuvier,Synodus_foetens
1103,Galeocerdo_cuvier,Synodus_intermedius
1104,Galeocerdo_cuvier,Synodus_synodus
1105,Galeocerdo_cuvier,Mustelus_canis
1106,Negaprion_brevirostris,Detritus
1107,Negaprion_brevirostris,Shrimps
1108,Negaprion_brevirostris,Crabs
1109,Negaprion_brevirostris,Acanthurus_bahianus
1110,Negaprion_brevirostris,Acanthurus_chirugus
1111,Negaprion_brevirostris,Acanthurus_coeruleus
1112,Negaprion_brevirostris,Antennarius_multiocellatus
1113,Negaprion_brevirostris,Antennarius_striatus
1114,Negaprion_brevirostris,Phaeoptyx_conklini
1115,Negaprion_brevirostris,Phaeoptyx_maculatus
1116,Negaprion_brevirostris,Hypoatherina_harringtonensis
1117,Negaprion_brevirostris,Atherinomorus_stipes
1118,Negaprion_brevirostris,Aulostomus_maculatus
1119,Negaprion_brevirostris,Melichthys_niger
1120,Negaprion_brevirostris,Platybelone_argalus_argalus
1121,Negaprion_brevirostris,Strongylura_timucu
1122,Negaprion_brevirostris,Ophioblennius_atlanticus
1123,Negaprion_brevirostris,Scartella_cristata
1124,Negaprion_brevirostris,Oligoplites_saurus
1125,Negaprion_brevirostris,Holacanthus_ciliaris
1126,Negaprion_brevirostris,Chaetodon_capistratus
1127,Negaprion_brevirostris,Chaetodon_sedentarius
1128,Negaprion_brevirostris,Chaetodon_striatus
1129,Negaprion_brevirostris,Amblycirrhitus_pinos
1130,Negaprion_brevirostris,Labrisomus_nuchipinnis
1131,Negaprion_brevirostris,Harengula_clupeola
1132,Negaprion_brevirostris,Harengula_humeralis
1133,Negaprion_brevirostris,Jenkinsia_lamprotaenia
1134,Negaprion_brevirostris,Opisthonema_oglinum
1135,Negaprion_brevirostris,Heteroconger_longissimus
1136,Negaprion_brevirostris,Dasyatis_americana
1137,Negaprion_brevirostris,Inermia_vittata
1138,Negaprion_brevirostris,Anchoa_hepsetus
1139,Negaprion_brevirostris,Anocha_lyolepis
1140,Negaprion_brevirostris,Eucinostomus_argenteus
1141,Negaprion_brevirostris,Gerres_cinereus
1142,Negaprion_brevirostris,Gramma_loreto
1143,Negaprion_brevirostris,Gramma_melacara
1144,Negaprion_brevirostris,Rypticus_saponaceus
1145,Negaprion_brevirostris,Anisotremus_virginicus
1146,Negaprion_brevirostris,Haemulon_aurolineatum
1147,Negaprion_brevirostris,Haemulon_carbonarium
1148,Negaprion_brevirostris,Haemulon_chrysargyreum
1149,Negaprion_brevirostris,Haemulon_flavolineatum
1150,Negaprion_brevirostris,Hemiramphus_balao
1151,Negaprion_brevirostris,Hemiramphus_brasiliensis
1152,Negaprion_brevirostris,Holocentrus_ascensionis
1153,Negaprion_brevirostris,Holocentrus_coruscus
1154,Negaprion_brevirostris,Neoniphon_marianus
1155,Negaprion_brevirostris,Holocentrus_rufus
1156,Negaprion_brevirostris,Sargocentron_vexillarium
1157,Negaprion_brevirostris,Myripristis_jacobus
1158,Negaprion_brevirostris,Clepticus_parrae_
1159,Negaprion_brevirostris,Halichoeres_bivittatus
1160,Negaprion_brevirostris,Halichoeres_garnoti
1161,Negaprion_brevirostris,Halichoeres_maculipinna
1162,Negaprion_brevirostris,Halichoeres_radiatus
1163,Negaprion_brevirostris,Xyrichtys_novacula
1164,Negaprion_brevirostris,Xyrichtys_splendens
1165,Negaprion_brevirostris,Thalassoma_bifasciatum
1166,Negaprion_brevirostris,Lutjanus_mahagoni
1167,Negaprion_brevirostris,Cantherhines_pullus
1168,Negaprion_brevirostris,Monacanthus_ciliatus
1169,Negaprion_brevirostris,Mugil_curema
1170,Negaprion_brevirostris,Mulloidichthys_martinicus
1171,Negaprion_brevirostris,Pseudupeneus_maculatus
1172,Negaprion_brevirostris,Echidna_catenata
1173,Negaprion_brevirostris,Gymnothorax_moringa
1174,Negaprion_brevirostris,Aetobatus_narinari
1175,Negaprion_brevirostris,Myrichthys_breviceps
1176,Negaprion_brevirostris,Myrichthys_ocellatus
1177,Negaprion_brevirostris,Opistognathus_aurifrons
1178,Negaprion_brevirostris,Opistognathus_maxillosus
1179,Negaprion_brevirostris,Pempheris_schomburki
1180,Negaprion_brevirostris,Abudefduf_saxatilis
1181,Negaprion_brevirostris,Abudefduf_tauru
1182,Negaprion_brevirostris,Chromis_cyanea
